,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
395,PHX-DAL,692,715,93927,105740,56.92788405,52.94213379,23815574,27265,74,0.090909091,23,0.88828258,11,PHX,DAL,large_airport,33.435302,-112.005905,Phoenix,medium_airport,32.847099,-96.851799,Dallas,878.7391039,4047095,1251.8,5668165,1522.2,28.66982598
396,PHX-DEN,1280,1327,169225,194592,56.92788405,52.94213379,23815574,27265,74,0.090909091,47,0.869640067,11,PHX,DEN,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.86169815,-104.6729965,Denver,601.5174838,4047095,1251.8,2650725,1805.7,27.88268437
397,PHX-DSM,18,20,2242,2574,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.871017871,11,PHX,DSM,large_airport,33.435302,-112.005905,Phoenix,medium_airport,41.534,-93.663101,Des Moines,1148.996343,4047095,1251.8,514654,1926,15.66809623
398,PHX-DTW,45,48,7591,7875,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.963936508,11,PHX,DTW,large_airport,33.435302,-112.005905,Phoenix,large_airport,42.21239853,-83.35340118,Detroit,1670.452755,4047095,1251.8,3522856,1871.2,28.33839203
399,PHX-ELP,98,100,10737,14942,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.718578504,11,PHX,ELP,large_airport,33.435302,-112.005905,Phoenix,medium_airport,31.80719948,-106.3779984,El Paso,346.7830687,4047095,1251.8,794344,1015.8,22.44381118
400,PHX-EWR,57,59,8835,9975,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.885714286,11,PHX,EWR,large_airport,33.435302,-112.005905,Phoenix,large_airport,40.692501,-74.168701,Newark,2132.544647,4047095,1251.8,306247,4508.4,22.7813256
401,PHX-FLL,108,111,15755,17588,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.895781214,11,PHX,FLL,large_airport,33.435302,-112.005905,Phoenix,large_airport,26.072599,-80.152702,Fort Lauderdale,1971.895775,4047095,1251.8,182247,2029.7,28.07254052
402,PHX-HOU,519,531,70094,83785,56.17839474,53.09084185,18874153,21356,74,0.090909091,12,0.836593662,11,PHX,HOU,large_airport,33.435302,-112.005905,Phoenix,medium_airport,29.645399,-95.2789,Houston,1019.649986,4047095,1251.8,5650910,1394.6,26.50506114
403,PHX-IND,197,226,28343,33163,57.42754359,52.84299508,19171330,22116,74,0.090909091,29,0.854657299,11,PHX,IND,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.7173,-86.294403,Indianapolis,1488.148729,4047095,1251.8,1659305,928.2,19.77110212
404,PHX-LAS,1217,1257,149974,187279,56.92788405,52.94213379,23815574,27265,74,0.090909091,40,0.800805216,11,PHX,LAS,large_airport,33.435302,-112.005905,Phoenix,large_airport,36.083361,-115.151817,Las Vegas,255.6038648,4047095,1251.8,2150373,1754.7,26.88226816
405,PHX-LAX,875,912,97032,125125,57.42754359,52.84299508,9585665,11058,74,0.090909091,37,0.775480519,11,PHX,LAX,large_airport,33.435302,-112.005905,Phoenix,large_airport,33.942501,-118.407997,Los Angeles,370.4391084,4047095,1251.8,12121244,3267.6,22.03012297
406,PHX-MCI,443,459,58878,66901,56.92788405,52.94213379,23815574,27265,74,0.090909091,16,0.880076531,11,PHX,MCI,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.2976,-94.713898,Kansas City,1043.361629,4047095,1251.8,1644497,602.6,28.08597729
407,PHX-MCO,131,139,21026,22669,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.927522167,11,PHX,MCO,large_airport,33.435302,-112.005905,Phoenix,large_airport,28.42939949,-81.30899811,Orlando,1848.312249,4047095,1251.8,1927699,992,26.21133104
408,PHX-MDW,795,854,120270,130997,56.92788405,52.94213379,23815574,27265,74,0.090909091,59,0.918112629,11,PHX,MDW,large_airport,33.435302,-112.005905,Phoenix,large_airport,41.785999,-87.752403,Chicago,1443.466671,4047095,1251.8,8595181,4576.6,26.07626769
409,PHX-MKE,214,238,31764,37450,56.59477769,53.00822626,14229909,16207,74,0.090909091,24,0.848170895,11,PHX,MKE,large_airport,33.435302,-112.005905,Phoenix,large_airport,42.94720078,-87.89659882,Milwaukee,1460.003744,4047095,1251.8,1340981,2379,18.40269113
410,PHX-MSP,218,231,32842,36070,56.17839474,53.09084185,18874153,21356,74,0.090909091,13,0.910507347,11,PHX,MSP,large_airport,33.435302,-112.005905,Phoenix,large_airport,44.882,-93.221802,Minneapolis,1275.720199,4047095,1251.8,2856952,3035.5,24.51568071
411,PHX-MSY,89,109,13250,14775,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.89678511,11,PHX,MSY,large_airport,33.435302,-112.005905,Phoenix,large_airport,29.99340057,-90.25800323,New Orleans,1300.126894,4047095,1251.8,925443,891.2,21.67038104
412,PHX-OAK,641,656,77844,102127,56.17839474,53.09084185,18874153,21356,74,0.090909091,15,0.762227423,11,PHX,OAK,large_airport,33.435302,-112.005905,Phoenix,large_airport,37.721298,-122.221001,Oakland,646.2434313,4047095,1251.8,437548,2917.1,23.97060042
413,PHX-OKC,175,178,19963,25537,54.9292459,53.33868862,9288488,10298,74,0.090909091,3,0.781728472,11,PHX,OKC,large_airport,33.435302,-112.005905,Phoenix,medium_airport,35.393101,-97.6007,Oklahoma City,833.1095318,4047095,1251.8,994284,413.7,23.13562674
414,PHX-OMA,281,312,36781,42455,56.59477769,53.00822626,14229909,16207,74,0.090909091,31,0.866352609,11,PHX,OMA,large_airport,33.435302,-112.005905,Phoenix,medium_airport,41.3032,-95.894096,Omaha,1037.066108,4047095,1251.8,806485,1299.2,19.05693669
415,PHX-ONT,646,661,77136,94458,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.816616909,11,PHX,ONT,large_airport,33.435302,-112.005905,Phoenix,large_airport,34.05599976,-117.6009979,Ontario,324.9270084,4047095,1251.8,175223,1376.8,26.29964062
416,PHX-PDX,151,156,23242,26425,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.879545885,11,PHX,PDX,large_airport,33.435302,-112.005905,Phoenix,large_airport,45.58869934,-122.5979996,Portland,1009.612965,4047095,1251.8,2036875,1881.6,24.75685149
417,PHX-PHL,58,59,7489,8294,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.902941886,11,PHX,PHL,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.87189865,-75.2410965,Philadelphia,2074.950276,4047095,1251.8,5512873,4544.9,27.91286714
418,PHX-PIT,62,63,9877,10850,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.910322581,11,PHX,PIT,large_airport,33.435302,-112.005905,Phoenix,large_airport,40.49150085,-80.23290253,Pittsburgh,1813.361494,4047095,1251.8,1720279,2100.7,28.2475768
419,PHX-RNO,122,138,14316,21350,56.59477769,53.00822626,14229909,16207,74,0.090909091,16,0.670538642,11,PHX,RNO,large_airport,33.435302,-112.005905,Phoenix,large_airport,39.49909973,-119.7679977,Reno,600.9435719,4047095,1251.8,463328,889.9,12.29807553
420,PHX-SAN,1089,1132,122789,159631,56.59477769,53.00822626,14229909,16207,74,0.090909091,43,0.76920523,11,PHX,SAN,large_airport,33.435302,-112.005905,Phoenix,large_airport,32.73360062,-117.1900024,San Diego,304.5773186,4047095,1251.8,3084174,1675.9,22.73220336
421,PHX-SAT,84,88,13725,14700,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.933673469,11,PHX,SAT,large_airport,33.435302,-112.005905,Phoenix,large_airport,29.533701,-98.469803,San Antonio,842.3921917,4047095,1251.8,1910785,1633.5,26.53854917
422,PHX-SEA,374,383,53043,59818,56.17839474,53.09084185,18874153,21356,74,0.090909091,9,0.886739777,11,PHX,SEA,large_airport,33.435302,-112.005905,Phoenix,large_airport,47.449162,-122.311134,Seattle,1106.838972,4047095,1251.8,3438221,3412.2,29.47703469
423,PHX-SFO,554,581,59758,86166,56.92788405,52.94213379,23815574,27265,74,0.090909091,27,0.693521807,11,PHX,SFO,large_airport,33.435302,-112.005905,Phoenix,large_airport,37.61899948,-122.375,San Francisco,651.1448665,4047095,1251.8,3290197,7199.4,19.44169782
424,PHX-SJC,542,569,59212,79522,58.26030948,52.6777639,14527086,16967,74,0.090909091,27,0.744598979,11,PHX,SJC,large_airport,33.435302,-112.005905,Phoenix,large_airport,37.362452,-121.929188,San Jose,621.6786092,4047095,1251.8,1729879,2229,19.10444443
425,PHX-SLC,524,530,60199,79444,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.75775389,11,PHX,SLC,large_airport,33.435302,-112.005905,Phoenix,large_airport,40.785749,-111.979746,Salt Lake City,506.887875,4047095,1251.8,1135344,700.3,26.95373704
426,PHX-SMF,612,616,75921,91772,56.17839474,53.09084185,18874153,21356,74,0.090909091,4,0.827278473,11,PHX,SMF,large_airport,33.435302,-112.005905,Phoenix,large_airport,38.69540024,-121.5910034,Sacramento,647.0488957,4047095,1251.8,1924167,1971.3,33.4295607
427,PHX-SNA,754,759,92999,107822,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.862523418,11,PHX,SNA,large_airport,33.435302,-112.005905,Phoenix,large_airport,33.675701,-117.867996,Santa Ana,338.6172926,4047095,1251.8,313818,4690.9,34.01447984
428,PHX-STL,286,298,39902,48002,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.831257031,11,PHX,STL,large_airport,33.435302,-112.005905,Phoenix,large_airport,38.748697,-90.370003,St Louis,1261.462797,4047095,1251.8,300887,,22.72603253
429,PHX-TPA,81,85,13176,14175,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.92952381,11,PHX,TPA,large_airport,33.435302,-112.005905,Phoenix,large_airport,27.97550011,-82.53320313,Tampa,1787.862902,4047095,1251.8,2683956,1340.7,23.99232636
430,PIT-BWI,211,221,21741,32349,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.672076417,11,PIT,BWI,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,39.1754,-76.668297,Baltimore,210.1990713,1720279,2100.7,2205092,2872.8,16.90804326
431,PIT-DEN,97,101,14141,15983,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.88475255,11,PIT,DEN,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,39.86169815,-104.6729965,Denver,1290.065839,1720279,2100.7,2650725,1805.7,23.56400263
432,PIT-MCO,361,368,48449,52775,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.91802937,11,PIT,MCO,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,28.42939949,-81.30899811,Orlando,833.688422,1720279,2100.7,1927699,992,30.3259846
433,PIT-MDW,455,488,45487,67081,56.59477769,53.00822626,14229909,16207,74,0.090909091,33,0.678090667,11,PIT,MDW,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,41.785999,-87.752403,Chicago,402.1844156,1720279,2100.7,8595181,4576.6,14.96559874
434,PIT-PHX,84,85,12757,14700,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.867823129,11,PIT,PHX,large_airport,40.49150085,-80.23290253,Pittsburgh,large_airport,33.435302,-112.005905,Phoenix,1813.361494,1720279,2100.7,4047095,1251.8,27.15243777
435,PNS-MDW,4,5,491,572,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.858391608,11,PNS,MDW,medium_airport,30.4734,-87.1866,Pensacola,large_airport,41.785999,-87.752403,Chicago,780.6278555,360711,897.6,8595181,4576.6,13.92002902
436,PVD-BWI,517,543,62015,78635,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.788643734,11,PVD,BWI,large_airport,41.725038,-71.425668,Warwick,large_airport,39.1754,-76.668297,Baltimore,327.4947933,82666,894,2205092,2872.8,19.46631931
437,PVD-MCO,388,413,53507,59740,56.92788405,52.94213379,23815574,27265,74,0.090909091,25,0.895664546,11,PVD,MCO,large_airport,41.725038,-71.425668,Warwick,large_airport,28.42939949,-81.30899811,Orlando,1072.39583,82666,894,1927699,992,23.09287468
438,PVD-MDW,217,228,29058,35479,56.92788405,52.94213379,23815574,27265,74,0.090909091,11,0.819019702,11,PVD,MDW,large_airport,41.725038,-71.425668,Warwick,large_airport,41.785999,-87.752403,Chicago,842.4667016,82666,894,8595181,4576.6,22.36797357
439,PWM-BWI,270,283,31110,39218,56.59477769,53.00822626,14229909,16207,74,0.090909091,13,0.793258198,11,PWM,BWI,large_airport,43.646198,-70.309303,Portland,large_airport,39.1754,-76.668297,Baltimore,451.7777003,2036875,1881.6,2205092,2872.8,20.8329751
440,RDU-BWI,610,635,69901,90622,56.92788405,52.94213379,23815574,27265,74,0.090909091,25,0.771346914,11,RDU,BWI,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,39.1754,-76.668297,Baltimore,255.4653068,110943,,2205092,2872.8,23.71562171
441,RDU-DEN,170,177,24254,27222,57.42754359,52.84299508,19171330,22116,74,0.090909091,7,0.890970539,11,RDU,DEN,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,39.86169815,-104.6729965,Denver,1436.368892,110943,,2650725,1805.7,26.7248699
442,RDU-MCO,335,339,38833,47905,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.810625196,11,RDU,MCO,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,28.42939949,-81.30899811,Orlando,534.0063315,110943,,1927699,992,26.70126838
443,RDU-MDW,340,359,39892,51756,56.92788405,52.94213379,23815574,27265,74,0.090909091,19,0.770770539,11,RDU,MDW,large_airport,35.87760162,-78.78749847,Raleigh/Durham,large_airport,41.785999,-87.752403,Chicago,631.8766261,110943,,8595181,4576.6,19.84495064
444,RNO-DEN,158,178,20521,24418,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.84040462,11,RNO,DEN,large_airport,39.49909973,-119.7679977,Reno,large_airport,39.86169815,-104.6729965,Denver,804.1144948,463328,889.9,2650725,1805.7,18.75471006
445,RNO-MDW,29,30,4553,5075,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.897142857,11,RNO,MDW,large_airport,39.49909973,-119.7679977,Reno,large_airport,41.785999,-87.752403,Chicago,1680.381638,463328,889.9,8595181,4576.6,25.87763898
446,RNO-PHX,165,166,20021,23595,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.84852723,11,RNO,PHX,large_airport,39.49909973,-119.7679977,Reno,large_airport,33.435302,-112.005905,Phoenix,600.9435719,463328,889.9,4047095,1251.8,30.35062063
447,ROC-BWI,285,296,34724,41939,56.59477769,53.00822626,14229909,16207,74,0.090909091,11,0.827964425,11,ROC,BWI,medium_airport,43.1189,-77.672401,Rochester,large_airport,39.1754,-76.668297,Baltimore,277.1192276,737309,2276.9,2205092,2872.8,24.09689123
448,ROC-MCO,95,101,13148,14449,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.909959167,11,ROC,MCO,medium_airport,43.1189,-77.672401,Rochester,large_airport,28.42939949,-81.30899811,Orlando,1032.890669,737309,2276.9,1927699,992,21.35550097
449,RSW-BWI,566,581,74673,85738,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.870944039,11,RSW,BWI,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,39.1754,-76.668297,Baltimore,919.4338674,84694,809.2,2205092,2872.8,27.57827038
450,RSW-MDW,432,456,55881,64496,56.59477769,53.00822626,14229909,16207,74,0.090909091,24,0.866425825,11,RSW,MDW,large_airport,26.53619957,-81.75520325,Fort Myers,large_airport,41.785999,-87.752403,Chicago,1105.098218,84694,809.2,8595181,4576.6,21.707425
451,SAN-BWI,211,221,33204,36381,57.42754359,52.84299508,19171330,22116,74,0.090909091,10,0.912674198,11,SAN,BWI,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.1754,-76.668297,Baltimore,2294.961293,3084174,1675.9,2205092,2872.8,27.82696874
452,SAN-DEN,666,680,89224,98342,57.42754359,52.84299508,19171330,22116,74,0.090909091,14,0.907282748,11,SAN,DEN,large_airport,32.73360062,-117.1900024,San Diego,large_airport,39.86169815,-104.6729965,Denver,852.8168082,3084174,1675.9,2650725,1805.7,31.7889792
453,SAN-MCO,100,103,16117,17500,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.920971429,11,SAN,MCO,large_airport,32.73360062,-117.1900024,San Diego,large_airport,28.42939949,-81.30899811,Orlando,2148.759671,3084174,1675.9,1927699,992,29.72019206
454,SAN-MDW,347,394,51415,56533,57.42754359,52.84299508,19171330,22116,74,0.090909091,47,0.909468806,11,SAN,MDW,large_airport,32.73360062,-117.1900024,San Diego,large_airport,41.785999,-87.752403,Chicago,1728.012662,3084174,1675.9,8595181,4576.6,23.78132892
455,SAN-PDX,250,254,27002,35942,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.751265928,11,SAN,PDX,large_airport,32.73360062,-117.1900024,San Diego,large_airport,45.58869934,-122.5979996,Portland,932.5665716,3084174,1675.9,2036875,1881.6,24.558718
456,SAN-PHX,1110,1157,119171,162922,56.59477769,53.00822626,14229909,16207,74,0.090909091,47,0.731460453,11,SAN,PHX,large_airport,32.73360062,-117.1900024,San Diego,large_airport,33.435302,-112.005905,Phoenix,304.5773186,3084174,1675.9,4047095,1251.8,21.1156242
457,SAN-SAT,180,182,21298,25740,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.827428127,11,SAN,SAT,large_airport,32.73360062,-117.1900024,San Diego,large_airport,29.533701,-98.469803,San Antonio,1129.462128,3084174,1675.9,1910785,1633.5,28.23042509
458,SAT-ATL,192,197,21299,27456,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.775750291,11,SAT,ATL,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.6367,-84.428101,Atlanta,874.1723947,1910785,1633.5,5046555,1419.9,22.57646902
459,SAT-BNA,179,181,21396,25597,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.835879205,11,SAT,BNA,large_airport,29.533701,-98.469803,San Antonio,large_airport,36.12450027,-86.67819977,Nashville,821.753717,1910785,1633.5,1098486,541.3,28.12921786
460,SAT-BWI,202,222,25561,34358,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.74396065,11,SAT,BWI,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.1754,-76.668297,Baltimore,1407.152521,1910785,1633.5,2205092,2872.8,15.70352386
461,SAT-DAL,1090,1129,116671,157950,57.42754359,52.84299508,19171330,22116,74,0.090909091,39,0.738657803,11,SAT,DAL,large_airport,29.533701,-98.469803,San Antonio,medium_airport,32.847099,-96.851799,Dallas,247.5575527,1910785,1633.5,5668165,1522.2,22.67696111
462,SAT-DEN,261,269,35867,40747,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.880236582,11,SAT,DEN,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.86169815,-104.6729965,Denver,794.1704739,1910785,1633.5,2650725,1805.7,28.17438251
463,SAT-ELP,210,217,20135,30574,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.658566102,11,SAT,ELP,large_airport,29.533701,-98.469803,San Antonio,medium_airport,31.80719948,-106.3779984,El Paso,496.1152134,1910785,1633.5,794344,1015.8,18.04345239
464,SAT-FLL,28,29,3047,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.760989011,11,SAT,FLL,large_airport,29.533701,-98.469803,San Antonio,large_airport,26.072599,-80.152702,Fort Lauderdale,1145.265804,1910785,1633.5,182247,2029.7,18.20441009
465,SAT-HOU,580,590,65209,82940,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.786218953,11,SAT,HOU,large_airport,29.533701,-98.469803,San Antonio,medium_airport,29.645399,-95.2789,Houston,192.2369799,1910785,1633.5,5650910,1394.6,25.95071975
466,SAT-LAS,359,385,45761,58569,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.781317762,11,SAT,LAS,large_airport,29.533701,-98.469803,San Antonio,large_airport,36.083361,-115.151817,Las Vegas,1068.588875,1910785,1633.5,2150373,1754.7,16.29991393
467,SAT-LAX,101,102,12222,14443,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.846223084,11,SAT,LAX,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.942501,-118.407997,Los Angeles,1210.449615,1910785,1633.5,12121244,3267.6,27.99462727
468,SAT-MCI,83,85,9839,11869,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.828966215,11,SAT,MCI,large_airport,29.533701,-98.469803,San Antonio,large_airport,39.2976,-94.713898,Kansas City,706.1958322,1910785,1633.5,1644497,602.6,24.38059423
469,SAT-MCO,167,170,20410,24489,56.59477769,53.00822626,14229909,16207,74,0.090909091,3,0.83343542,11,SAT,MCO,large_airport,29.533701,-98.469803,San Antonio,large_airport,28.42939949,-81.30899811,Orlando,1041.030734,1910785,1633.5,1927699,992,26.72894974
470,SAT-MDW,204,227,24731,29268,58.26030948,52.6777639,14527086,16967,74,0.090909091,23,0.844984283,11,SAT,MDW,large_airport,29.533701,-98.469803,San Antonio,large_airport,41.785999,-87.752403,Chicago,1035.988312,1910785,1633.5,8595181,4576.6,19.61230288
471,SAT-MSY,89,90,10815,12727,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.849768209,11,SAT,MSY,large_airport,29.533701,-98.469803,San Antonio,large_airport,29.99340057,-90.25800323,New Orleans,494.3995865,1910785,1633.5,925443,891.2,26.47500427
472,SAT-OAK,64,65,6167,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.673841783,11,SAT,OAK,large_airport,29.533701,-98.469803,San Antonio,large_airport,37.721298,-122.221001,Oakland,1475.741675,1910785,1633.5,437548,2917.1,17.95231485
473,SAT-PHX,249,260,31462,36983,54.9292459,53.33868862,13932732,15447,74,0.090909091,11,0.850715193,11,SAT,PHX,large_airport,29.533701,-98.469803,San Antonio,large_airport,33.435302,-112.005905,Phoenix,842.3921917,1910785,1633.5,4047095,1251.8,22.86353629
474,SAT-SAN,36,37,5486,6300,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.870793651,11,SAT,SAN,large_airport,29.533701,-98.469803,San Antonio,large_airport,32.73360062,-117.1900024,San Diego,1129.462128,1910785,1633.5,3084174,1675.9,24.74614411
475,SAT-STL,205,212,24523,31971,56.17839474,53.09084185,18874153,21356,74,0.090909091,7,0.767038879,11,SAT,STL,large_airport,29.533701,-98.469803,San Antonio,large_airport,38.748697,-90.370003,St Louis,785.9270998,1910785,1633.5,300887,,21.56468916
476,SAT-TPA,80,83,9134,13296,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.686973526,11,SAT,TPA,large_airport,29.533701,-98.469803,San Antonio,large_airport,27.97550011,-82.53320313,Tampa,972.3204822,1910785,1633.5,2683956,1340.7,17.69551638
477,SDF-BWI,289,299,26784,41327,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.648099306,11,SDF,BWI,large_airport,38.1744,-85.736,Louisville,large_airport,39.1754,-76.668297,Baltimore,494.935862,1022630,936.9,2205092,2872.8,17.20516787
478,SDF-DEN,111,114,12694,15873,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.7997228,11,SDF,DEN,large_airport,38.1744,-85.736,Louisville,large_airport,39.86169815,-104.6729965,Denver,1023.74426,1022630,936.9,2650725,1805.7,22.59460755
479,SDF-MCO,115,118,14051,16445,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.854423837,11,SDF,MCO,large_airport,38.1744,-85.736,Louisville,large_airport,28.42939949,-81.30899811,Orlando,718.5406971,1022630,936.9,1927699,992,24.97599849
480,SDF-MDW,185,201,20027,28407,54.9292459,53.33868862,9288488,10298,74,0.090909091,16,0.705002288,11,SDF,MDW,large_airport,38.1744,-85.736,Louisville,large_airport,41.785999,-87.752403,Chicago,271.1659176,1022630,936.9,8595181,4576.6,14.2159967
481,SEA-DEN,307,320,42051,46301,56.92788405,52.94213379,23815574,27265,74,0.090909091,13,0.908209326,11,SEA,DEN,large_airport,47.449162,-122.311134,Seattle,large_airport,39.86169815,-104.6729965,Denver,1024.123995,3438221,3412.2,2650725,1805.7,29.07812965
482,SEA-MDW,178,211,26235,31022,57.42754359,52.84299508,19171330,22116,74,0.090909091,33,0.845690155,11,SEA,MDW,large_airport,47.449162,-122.311134,Seattle,large_airport,41.785999,-87.752403,Chicago,1733.354919,3438221,3412.2,8595181,4576.6,19.90558024
483,SEA-PHX,238,248,35106,41650,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.842881152,11,SEA,PHX,large_airport,47.449162,-122.311134,Seattle,large_airport,33.435302,-112.005905,Phoenix,1106.838972,3438221,3412.2,4047095,1251.8,21.85381719
484,SFO-DEN,330,351,45247,52438,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.862866623,11,SFO,DEN,large_airport,37.61899948,-122.375,San Francisco,large_airport,39.86169815,-104.6729965,Denver,967.0971317,3290197,7199.4,2650725,1805.7,22.37714618
485,SFO-MDW,191,213,28092,32017,56.59477769,53.00822626,14229909,16207,74,0.090909091,22,0.877408877,11,SFO,MDW,large_airport,37.61899948,-122.375,San Francisco,large_airport,41.785999,-87.752403,Chicago,1854.540209,3290197,7199.4,8595181,4576.6,20.64317463
486,SFO-PHX,512,544,54415,76352,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.712685981,11,SFO,PHX,large_airport,37.61899948,-122.375,San Francisco,large_airport,33.435302,-112.005905,Phoenix,651.1448665,3290197,7199.4,4047095,1251.8,16.14933564
487,SJC-BWI,15,17,1997,2145,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.931002331,11,SJC,BWI,large_airport,37.362452,-121.929188,San Jose,large_airport,39.1754,-76.668297,Baltimore,2438.601253,1729879,2229,2205092,2872.8,21.12577542
488,SJC-DEN,371,386,46588,57373,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.812019591,11,SJC,DEN,large_airport,37.362452,-121.929188,San Jose,large_airport,39.86169815,-104.6729965,Denver,948.1084839,1729879,2229,2650725,1805.7,23.50699631
489,SJC-MCO,86,88,12493,15050,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.830099668,11,SJC,MCO,large_airport,37.362452,-121.929188,San Jose,large_airport,28.42939949,-81.30899811,Orlando,2420.557689,1729879,2229,1927699,992,24.44576993
490,SJC-MDW,130,140,18861,20702,56.92788405,52.94213379,23815574,27265,74,0.090909091,10,0.911071394,11,SJC,MDW,large_airport,37.362452,-121.929188,San Jose,large_airport,41.785999,-87.752403,Chicago,1837.604904,1729879,2229,8595181,4576.6,25.23899513
491,SJC-PDX,543,558,46781,79345,54.9292459,53.33868862,9288488,10298,74,0.090909091,15,0.589589766,11,SJC,PDX,large_airport,37.362452,-121.929188,San Jose,large_airport,45.58869934,-122.5979996,Portland,568.7604251,1729879,2229,2036875,1881.6,15.73571135
492,SJC-PHX,687,713,76940,101537,56.17839474,53.09084185,18874153,21356,74,0.090909091,26,0.757753331,11,SJC,PHX,large_airport,37.362452,-121.929188,San Jose,large_airport,33.435302,-112.005905,Phoenix,621.6786092,1729879,2229,4047095,1251.8,21.88015644
493,SJU-BWI,193,202,27935,30447,54.9292459,53.33868862,9288488,10298,74,0.090909091,9,0.917495977,11,SJU,BWI,medium_airport,18.4395,-65.9992,San Juan,large_airport,39.1754,-76.668297,Baltimore,7794.162024,1915105,2982.2,2205092,2872.8,24.23516671
